,index,column,importance
412,961,GRZHDNGJYE_HDSYYF_std,24.0
413,952,GRZHDNGJYE_YEARPURINCM_max,24.0
414,1007,GRYJCE_DKYE_max,24.0
415,3913,numsOf_DKFFE_multi_DKLL_ratio_YEARPURINCM_div,24.0
416,640,GRJCJS_HDZYFZE_mean,24.0
417,645,GRJCJS_HDSYYFZE_mean,24.0
418,992,GRYJCE_GRZHSNJZYE_max,24.0
419,1096,DKFFE_GRZHYE_std,24.0
420,2579,HDZYF_GRZHDNGJYE_GRZHSNJZYE2_mean,24.0
421,4029,numsOf_YEARPURINCM_HDYF_div,24.0
422,0,XINGBIE,24.0
423,2928,HDZYFZE_GRZHYE_diff_GRZHSNJZYE_mean,24.0
424,3144,numsOf_GRJCJS_HDYF_multi,24.0
